500 steps, 10000 repititions, hazard 0.007500, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R213		15	18	12	16	15	18	14	16	9	10	11
R214		16	14	18	16	15	18	14	16	18	10	11
R215		16	18	18	16	15	18	14	16	18	10	11
R216		17	16	18	12	15	6	14	16	18	10	11
R217		16	18	15	16	15	12	14	16	18	10	11
R218		17	16	18	16	15	18	7	8	18	10	11
R219		15	18	15	16	15	18	14	16	18	10	11
R220		17	12	18	16	15	18	14	16	18	10	11
R221		16	18	18	16	15	18	14	16	18	10	11
R222		16	16	15	16	15	18	14	16	18	10	11
R223		16	18	15	16	15	18	14	16	18	10	11
R224		18	18	18	16	15	12	14	8	18	0	11
R225		17	16	18	12	15	18	14	16	18	10	11
R226		15	18	18	16	15	18	14	16	18	10	11
R227		17	18	18	16	15	12	14	8	9	10	11
R228		17	16	18	16	15	12	14	16	9	10	11
R229		16	16	18	16	15	12	14	16	18	10	0
R230		18	16	15	16	15	12	14	16	9	10	11
R231		17	16	12	16	15	18	14	16	18	10	11
R232		16	18	18	16	15	12	14	16	18	10	11
R233		17	16	18	16	15	18	14	16	18	10	11
R234		16	18	18	16	15	18	14	16	9	10	0
R235		16	18	18	12	15	12	14	8	9	10	11
R236		18	18	12	12	15	18	14	16	18	10	11
R237		18	18	18	16	15	18	14	16	9	10	11
R238		14	16	15	16	15	12	14	16	18	10	11
R239		15	16	18	16	15	18	14	16	18	10	11
R240		16	16	15	16	15	18	14	8	9	10	11
R241		18	18	15	16	15	18	14	16	9	10	11
R242		16	18	18	16	15	12	14	16	18	10	11
R243		18	18	18	16	15	18	14	16	18	10	11
R244		17	16	15	16	15	18	14	16	18	10	11
R245		18	18	18	16	15	12	14	16	18	10	11
R246		15	18	18	16	15	18	14	8	18	10	11
R247		16	14	15	16	15	12	14	8	9	10	11
R248		18	16	15	16	15	18	14	8	18	10	11
R249		16	18	18	16	15	18	7	16	9	10	11
R250		18	18	18	16	15	12	14	8	18	10	11
R251		18	14	15	16	15	18	14	16	18	10	11
R252		17	18	18	16	15	18	14	16	18	10	0
R253		16	16	18	16	15	12	14	16	9	10	11
R254		14	16	15	16	15	18	14	16	9	10	11
R255		16	18	15	16	15	18	14	16	18	10	11
R256		16	18	18	12	15	12	14	16	18	10	11
R257		17	14	18	16	15	18	14	16	18	10	11
R258		16	14	15	12	15	12	14	16	18	10	11
R259		17	14	18	16	10	6	14	16	18	10	11
R260		14	16	18	16	15	18	14	8	18	10	11
R261		16	18	18	16	15	18	14	8	18	10	11
R262		16	16	15	16	15	12	14	16	9	10	11
R263		18	18	18	16	15	18	14	16	18	10	11
R264		18	18	15	16	15	12	7	8	18	10	11
R265		18	18	18	16	10	18	14	16	18	10	11
R266		19	18	15	16	10	12	7	16	18	10	11
R267		17	18	15	12	15	18	14	16	18	10	11
R268		17	16	12	16	15	18	14	16	18	10	11
R269		17	16	18	16	15	18	14	16	18	10	11
R270		17	18	18	16	15	12	7	16	18	10	11
R271		18	18	9	16	15	12	14	16	9	10	11
R272		18	16	12	16	15	12	14	8	18	10	11
R273		16	16	18	16	15	18	14	16	18	10	11
R274		14	16	18	12	10	18	14	16	18	10	11
R275		17	16	18	16	10	12	7	8	18	10	11
R276		16	14	18	16	15	18	14	16	18	10	11
R277		18	16	15	16	15	18	14	16	9	10	11
R278		16	18	12	16	15	12	14	16	18	10	11
R279		18	16	18	16	15	12	14	16	18	10	11
R280		17	18	12	16	15	18	14	16	18	10	11
R281		17	12	18	16	15	18	14	16	9	0	11
R282		19	16	15	16	10	18	14	16	9	10	11
R283		15	18	15	12	15	18	14	16	18	10	11
R284		18	16	18	12	15	18	14	16	9	10	11
R285		15	16	18	16	15	18	14	8	9	10	11
R286		17	16	18	16	15	18	7	8	9	10	11
R287		16	18	15	16	15	12	14	16	18	10	11
R288		18	14	18	12	15	18	14	16	9	10	11
R289		17	16	18	12	15	18	14	8	18	0	11
R290		15	18	15	16	15	12	14	16	18	10	11
R291		17	16	12	16	15	18	14	16	18	0	11
R292		16	16	18	16	15	18	14	16	18	10	0
R293		16	16	18	16	15	18	14	8	18	10	11
R294		17	18	15	16	10	18	14	16	18	10	11
R295		16	18	18	16	15	18	14	8	9	10	11
R296		16	18	18	16	15	12	7	8	18	10	11
R297		16	18	18	16	15	18	14	16	18	10	11
R298		17	16	15	16	15	18	14	8	9	10	11
R299		17	18	15	12	15	18	14	16	18	10	11
R300		19	18	18	16	15	12	14	16	18	10	11
R301		17	16	15	16	15	18	7	16	18	10	11
R302		18	16	18	16	15	12	14	16	0	10	11
R303		17	16	18	16	10	18	14	16	18	10	11
R304		18	16	18	16	15	18	7	16	18	10	11
R305		16	18	15	16	15	18	14	16	18	10	11
R306		16	18	12	16	15	12	14	16	18	10	11
R307		18	18	15	12	15	18	14	16	18	10	11
R308		17	18	12	16	15	18	14	0	18	10	11
R309		17	18	18	16	15	12	14	16	18	10	11
R310		18	14	15	12	15	18	14	16	0	10	11
R311		17	18	18	12	15	18	14	16	18	10	11
R312		18	18	18	16	15	18	14	8	18	10	11
R313		18	18	18	16	15	18	14	16	18	10	11
R314		18	18	12	16	15	18	14	16	18	10	11
R315		16	18	18	16	15	12	14	16	18	0	11
R316		17	18	15	16	15	18	14	8	9	10	11
R317		16	18	18	16	15	12	14	16	9	10	11
R318		15	18	18	16	15	18	14	16	18	10	11
R319		18	16	18	16	15	18	14	16	18	10	11
R320		18	18	18	16	15	6	14	16	9	10	11
R321		16	16	12	16	10	18	14	8	18	10	11
R322		18	14	15	16	15	12	7	16	18	10	11
R323		18	18	18	12	15	18	14	16	9	10	0
R324		18	18	18	12	15	18	14	16	18	10	11
R325		16	16	18	12	15	12	7	16	18	10	11
R326		16	16	18	16	15	12	14	16	18	10	11
R327		16	14	18	16	15	18	14	16	0	10	11
