1500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R325		39	34	36	40	35	30	42	40	18	20	33
R326		35	32	42	40	40	30	49	40	45	40	33
R327		41	38	39	48	40	24	42	48	54	40	33
R328		42	42	42	52	35	48	28	40	36	30	33
R329		42	36	39	44	50	42	49	32	36	40	44
R330		42	48	45	44	35	48	28	32	36	50	33
R331		36	40	45	44	35	36	42	40	45	40	33
R332		35	40	48	40	40	36	28	48	45	50	33
R333		38	46	36	36	35	54	42	40	36	20	44
R334		30	44	39	40	40	48	49	40	27	40	44
R335		35	40	36	48	30	48	42	32	18	20	44
R336		38	38	54	32	35	36	42	40	36	40	55
R337		41	40	27	40	40	48	21	32	36	40	33
R338		36	38	39	40	35	42	28	40	27	30	33
R339		38	44	42	32	40	42	49	32	45	40	11
R340		38	32	42	36	35	36	42	40	36	50	11
R341		36	46	51	36	35	24	42	48	27	50	44
R342		37	34	30	48	50	48	35	40	45	40	44
R343		32	36	30	32	30	48	42	32	18	40	44
R344		39	46	36	32	30	36	35	40	54	40	44
R345		38	38	33	44	35	36	21	40	54	30	33
R346		39	40	39	36	40	30	42	24	45	40	33
R347		40	42	36	36	40	48	42	40	27	30	44
R348		45	38	36	24	35	48	35	32	36	50	33
R349		45	30	33	36	40	42	49	32	45	40	22
R350		40	46	45	24	45	36	35	40	45	40	44
R351		37	40	39	48	40	48	42	40	54	50	44
R352		36	34	36	36	40	36	28	24	36	20	33
R353		32	38	39	40	30	42	42	40	45	40	22
R354		37	38	39	40	40	30	42	32	36	40	44
R355		41	40	45	48	45	36	49	48	27	40	22
R356		43	32	42	40	35	30	35	32	27	50	44
R357		40	44	39	36	40	48	42	48	45	30	33
R358		40	38	36	32	30	36	14	48	36	40	33
R359		33	42	33	40	45	36	49	40	36	40	33
R360		37	42	33	48	45	36	35	40	36	50	11
R361		35	50	39	44	45	54	35	32	45	50	11
R362		39	40	48	40	35	36	21	24	36	30	22
R363		43	38	33	32	35	24	49	40	18	30	22
R364		39	38	33	40	40	36	42	40	36	20	22
R365		36	44	42	44	30	24	7	40	18	30	44
R366		36	32	42	40	45	42	35	48	45	50	22
R367		39	40	36	40	45	36	35	40	36	50	33
R368		40	28	39	40	45	30	35	48	54	40	44
R369		39	40	30	28	45	48	42	48	54	30	33
R370		38	34	45	52	45	42	42	40	45	30	33
R371		39	36	42	40	35	48	35	8	36	20	33
R372		40	50	33	44	45	42	28	32	36	50	33
R373		38	42	42	36	45	36	35	40	45	40	22
R374		34	46	36	40	30	42	56	40	36	40	33
R375		41	40	42	32	45	48	42	32	27	40	33
R376		37	36	36	40	50	36	35	48	36	30	33
R377		42	36	36	44	30	42	35	32	54	40	44
R378		37	38	42	48	30	42	49	40	36	10	33
R379		40	46	33	44	30	36	21	32	36	20	44
R380		33	36	42	40	45	36	35	48	27	20	44
R381		34	46	33	36	35	36	35	40	18	30	33
R382		36	32	45	36	35	48	42	24	45	30	44
R383		37	36	39	44	40	42	42	16	36	40	22
R384		32	44	36	32	40	48	49	48	36	30	44
R385		37	38	42	40	40	30	42	32	27	20	44
R386		39	30	39	40	40	48	42	32	27	30	44
R387		37	48	39	40	35	36	28	40	18	50	33
R388		34	36	39	36	50	48	28	56	54	20	44
R389		36	40	45	40	45	30	42	40	45	30	44
R390		39	40	51	36	35	36	49	32	36	20	22
R391		40	38	42	32	45	36	42	24	45	20	44
R392		39	38	45	48	45	48	42	40	45	40	55
R393		32	34	42	52	40	48	42	40	27	50	44
R394		35	40	36	52	55	30	28	24	36	40	33
R395		38	40	36	28	40	42	35	48	36	40	33
R396		36	44	42	36	35	48	35	40	27	40	33
R397		43	42	51	44	45	48	49	48	27	30	11
R398		39	34	51	36	30	36	35	24	27	40	44
R399		37	42	36	44	30	48	42	24	36	30	44
R400		41	28	30	40	35	42	35	40	27	40	44
R401		42	36	39	32	35	48	42	40	45	30	44
R402		39	38	39	40	40	30	28	48	45	30	33
R403		39	34	36	40	50	54	35	32	27	50	33
R404		41	44	39	36	40	42	42	40	27	30	33
R405		36	32	45	36	35	42	28	40	36	50	44
R406		38	36	39	32	35	48	49	48	9	50	33
R407		41	36	39	44	45	42	42	32	54	40	33
R408		43	38	42	56	40	30	42	32	45	40	33
R409		38	36	36	36	40	36	28	48	36	50	22
R410		37	38	33	40	45	48	35	48	45	40	22
R411		40	38	42	44	30	30	28	32	36	20	33
R412		38	46	33	48	35	36	28	56	54	40	44
R413		39	38	42	40	35	24	35	40	45	40	44
R414		43	44	36	36	45	36	28	32	45	50	22
R415		40	42	30	44	20	48	49	40	36	30	44
R416		35	40	48	48	35	42	49	48	36	30	44
R417		44	42	30	32	40	42	28	32	36	60	33
R418		35	42	45	32	45	24	35	32	45	30	11
R419		36	42	36	44	40	36	28	24	45	20	44
R420		42	46	39	40	40	36	49	40	36	30	44
R421		41	40	42	40	35	36	35	32	27	20	22
R422		40	36	30	36	30	30	35	48	36	40	44
R423		32	42	36	40	35	48	49	48	27	30	55
R424		36	44	45	48	50	42	42	40	27	40	44
R425		43	44	51	36	40	42	35	32	36	50	33
R426		39	38	42	32	40	42	21	32	54	40	33
R427		39	34	33	36	40	36	35	40	27	40	44
R428		40	42	48	32	45	42	35	32	45	30	33
R429		40	48	24	40	30	36	28	32	36	30	33
R430		41	36	36	40	35	42	49	40	36	30	33
R431		40	38	36	44	45	36	42	48	36	60	33
R432		36	40	36	40	40	42	42	40	36	40	44
R433		38	36	39	36	50	42	42	40	45	50	22
R434		38	42	48	48	35	36	49	40	45	30	22
R435		36	48	33	28	25	36	35	40	27	30	33
R436		40	40	39	44	35	30	28	48	36	20	44
R437		43	48	33	40	30	42	42	48	18	40	33
R438		36	44	42	32	35	42	42	48	36	30	33
R439		37	44	36	44	40	36	35	32	45	40	44
R440		41	44	36	44	40	30	42	48	18	30	22
R441		39	44	45	40	45	54	42	48	45	40	33
R442		35	50	36	28	40	18	35	24	36	50	22
R443		41	40	45	28	35	18	28	24	36	40	33
R444		41	36	36	32	30	30	42	48	27	50	44
R445		41	34	36	36	45	30	35	24	36	30	33
R446		37	46	39	40	35	30	35	48	45	20	33
R447		42	38	39	44	40	24	35	32	27	50	33
R448		34	42	45	48	45	48	28	24	54	40	33
R449		36	46	45	28	40	36	35	40	54	30	44
R450		39	44	45	40	35	36	42	40	27	40	22
R451		46	42	45	40	45	36	42	32	36	20	44
R452		38	40	42	44	45	36	28	48	36	30	44
R453		40	32	27	44	45	42	42	32	45	40	44
R454		42	34	45	44	35	36	42	32	36	40	44
R455		41	36	30	40	40	24	49	40	27	50	33
R456		41	42	42	36	45	48	35	32	27	40	33
R457		38	36	36	32	50	42	35	32	36	40	33
R458		40	44	30	48	35	36	35	40	45	50	33
R459		34	44	42	32	40	48	49	40	36	20	44
R460		38	44	45	48	40	48	35	32	27	40	55
R461		38	44	39	44	35	36	49	48	45	40	44
R462		42	38	27	36	40	30	56	32	45	40	55
R463		40	36	42	36	40	36	42	32	36	30	44
R464		35	32	39	36	45	42	35	48	45	30	33
R465		35	36	36	36	40	54	35	16	45	30	33
R466		36	40	39	48	30	36	35	32	18	50	44
R467		43	34	36	44	35	42	35	40	27	40	44
R468		34	42	27	44	45	60	42	40	45	40	44
R469		38	50	33	36	45	30	21	32	27	40	11
R470		42	44	48	44	25	48	35	40	45	30	22
R471		33	28	39	36	50	48	35	40	36	50	33
R472		34	46	39	36	25	42	35	48	36	50	44
R473		41	40	39	40	45	48	56	16	36	40	44
R474		37	42	36	36	45	42	35	40	36	30	44
R475		40	36	39	52	35	30	42	48	54	30	33
R476		41	36	42	36	45	36	28	24	45	20	22
R477		40	36	42	20	30	42	42	32	45	30	44
R478		36	38	33	28	30	48	35	48	45	40	55
R479		41	40	48	48	30	42	35	32	36	40	22
R480		40	44	39	40	35	48	42	40	36	40	33
R481		40	48	33	36	25	30	42	32	36	10	22
R482		39	36	36	40	50	36	42	16	36	40	44
R483		42	38	42	44	35	30	28	32	27	30	44
R484		41	40	33	44	35	48	28	40	27	40	44
R485		40	42	42	44	30	36	42	40	54	50	55
R486		45	40	42	40	35	54	42	32	45	40	44
R487		44	40	42	36	45	36	35	40	36	40	33
R488		37	40	30	40	40	30	49	40	36	50	44
R489		31	42	42	40	35	48	35	48	45	50	33
R490		34	42	39	32	35	30	35	32	27	40	22
R491		41	46	42	36	35	30	28	16	45	40	33
R492		34	38	30	36	40	42	49	40	36	30	22
R493		35	50	39	44	35	30	35	32	36	30	22
R494		40	40	45	44	35	36	35	32	36	30	55
R495		38	36	30	28	35	48	42	32	36	50	33
R496		41	36	33	32	40	24	42	48	36	40	44
R497		34	38	39	32	45	36	28	24	36	40	44
R498		41	42	42	48	40	48	28	48	45	20	33
R499		42	38	42	40	30	36	35	32	36	30	33
R500		39	44	39	36	40	36	42	40	27	30	33
R501		37	46	45	36	30	36	35	40	36	30	44
R502		34	36	45	36	40	36	42	48	54	40	44
R503		38	38	42	44	40	30	35	40	45	30	55
R504		39	44	36	44	40	30	42	40	36	30	44
R505		41	40	54	44	35	36	35	40	45	50	33
R506		42	46	45	40	45	18	49	40	36	40	33
R507		38	42	45	36	30	30	28	56	36	50	33
R508		44	40	42	44	50	42	42	40	36	10	33
R509		40	24	39	40	40	36	35	40	45	40	44
R510		36	38	42	36	45	36	35	40	45	50	44
R511		42	42	39	40	50	30	35	24	27	50	33
R512		33	34	36	44	35	36	42	40	45	20	33
R513		41	48	36	40	45	42	35	40	45	10	22
R514		36	46	30	36	40	30	42	48	54	30	33
R515		40	34	42	28	45	36	35	32	45	40	33
