500 steps, 10000 repititions, hazard 0.060000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R459		7	6	3	16	5	12	7	8	9	10	0
R460		9	6	3	8	5	0	14	0	0	10	11
R461		7	6	9	12	5	12	0	8	9	10	11
R462		7	10	0	4	0	6	14	8	0	10	0
R463		9	6	3	4	10	6	7	8	9	0	11
R464		5	10	9	8	10	0	7	8	0	10	0
R465		9	6	0	8	15	0	7	0	9	0	11
R466		8	12	6	4	10	6	7	8	9	10	0
R467		4	8	9	4	0	6	14	0	9	0	0
R468		9	8	6	8	5	12	7	16	0	10	0
R469		11	6	3	8	15	12	14	0	0	10	0
R470		6	12	6	8	10	12	14	16	18	10	0
R471		6	4	9	12	10	12	14	8	0	10	11
R472		8	8	6	0	0	18	14	0	9	0	11
R473		9	2	9	4	5	0	7	8	9	0	0
R474		9	12	6	8	5	0	7	0	9	10	0
R475		7	14	6	8	15	6	14	0	0	10	0
R476		10	6	12	8	15	6	0	0	0	10	0
R477		5	12	3	4	5	6	14	8	0	10	0
R478		8	10	9	12	5	12	7	0	9	10	11
R479		7	6	6	8	0	6	0	8	9	10	11
R480		6	8	6	4	5	6	0	8	9	0	0
R481		5	2	3	4	5	12	0	8	9	10	11
R482		8	8	6	4	0	6	0	0	0	10	0
R483		9	8	9	16	5	0	7	0	0	0	11
R484		7	8	3	4	10	0	14	8	0	0	0
R485		8	14	6	12	10	12	7	8	9	10	0
R486		9	6	12	12	15	0	0	0	0	10	0
R487		6	8	6	8	5	12	14	0	0	10	11
R488		7	4	3	8	5	6	7	8	9	0	0
R489		8	10	9	8	5	12	7	0	9	10	0
R490		9	8	9	0	15	6	7	8	9	0	0
R491		8	8	12	4	5	12	0	8	9	10	11
R492		7	8	6	8	5	6	7	0	9	0	11
R493		7	10	3	4	5	6	14	8	0	10	0
R494		8	6	15	4	5	12	7	8	18	0	11
R495		7	10	6	0	10	6	0	8	0	10	11
R496		7	8	9	8	5	12	7	16	0	10	11
R497		6	6	3	8	5	6	7	8	0	10	0
R498		5	12	9	8	5	0	7	0	0	0	0
R499		6	8	6	12	5	0	14	8	9	0	0
R500		8	10	6	4	5	12	7	0	0	0	0
R501		9	6	9	4	5	12	0	0	0	0	0
R502		7	4	6	8	5	12	0	8	9	0	0
R503		9	8	3	4	0	6	0	0	9	0	11
R504		5	12	6	8	10	6	7	8	9	10	11
R505		6	6	6	8	10	6	14	0	9	0	11
R506		5	10	12	12	10	12	0	16	0	0	0
R507		9	8	6	8	0	0	7	8	9	0	0
R508		9	10	6	4	5	6	0	0	9	10	0
R509		9	2	6	8	5	6	0	8	0	0	0
R510		11	10	12	4	10	6	7	0	9	0	0
R511		9	8	9	12	5	0	14	8	9	10	11
R512		8	12	0	12	5	12	7	8	0	10	0
R513		6	10	9	12	5	18	7	16	9	0	11
R514		9	4	12	12	5	6	0	8	9	0	0
R515		6	8	12	0	0	0	7	0	9	10	11
R516		8	4	6	8	0	6	0	8	0	0	0
R517		10	4	6	12	0	12	14	8	9	10	11
R518		8	6	3	8	15	6	14	0	9	0	0
R519		5	8	6	4	10	12	14	0	0	10	11
R520		10	8	6	0	10	0	0	16	0	0	0
R521		5	6	6	12	10	6	7	8	0	10	0
R522		8	8	3	8	10	6	7	0	9	10	11
R523		8	8	6	12	10	12	0	8	18	10	0
R524		6	6	15	4	5	12	14	8	9	10	0
R525		4	6	6	4	5	6	7	0	9	10	11
R526		11	8	6	4	5	0	7	8	0	10	11
R527		6	10	6	8	5	6	7	0	0	0	11
R528		10	10	12	12	0	12	0	8	9	0	0
R529		7	0	0	4	5	0	7	8	0	0	0
R530		6	8	9	8	10	6	7	0	9	10	0
R531		4	4	9	4	10	0	14	0	0	0	11
R532		7	4	0	8	10	6	7	0	0	10	0
R533		5	8	9	0	10	12	7	0	9	10	11
R534		8	10	9	4	10	0	7	0	9	0	11
R535		10	2	6	12	15	6	14	8	9	10	0
R536		4	10	6	0	5	12	0	8	9	0	0
R537		9	4	9	8	5	6	7	8	9	10	11
R538		7	2	9	0	15	0	14	8	0	10	0
R539		10	6	9	8	10	6	0	8	9	10	11
R540		7	8	9	4	10	6	7	0	0	0	11
R541		9	6	9	8	0	12	0	8	18	0	11
R542		6	10	3	4	10	6	14	8	9	10	11
R543		9	10	9	12	5	0	0	8	9	10	11
R544		11	12	9	4	5	6	0	0	9	10	0
R545		6	12	12	8	10	12	7	8	0	10	0
R546		7	12	9	8	10	0	0	8	9	10	0
R547		7	6	9	12	10	6	0	8	9	10	11
R548		9	8	6	4	10	6	14	0	0	0	11
R549		6	0	12	8	10	12	14	8	9	0	0
